20260719_132713,Bio,chrome.exe,4_Biosynthesis_Exercise.pdf - Google Chrome,5
20260719_132713,Bio,chrome.exe,Neuer Tab - Google Chrome,2
20260719_132713,Bio,chrome.exe,Home | AMIV an der ETH - Google Chrome,5
20260719_132713,Bio,chrome.exe,Community Solutions - Google Chrome,2
20260719_132713,Bio,chrome.exe,Login Prüfungssammlung - Google Chrome,2
20260719_132713,Bio,chrome.exe,Home Prüfungssammlung - Google Chrome,2
20260719_132713,Bio,chrome.exe,Bioengineering Prüfungssammlung - Google Chrome,15
20260719_132713,Pause,python.exe,Flow Tracker,93
20260719_135044,Pause,python.exe,Flow Tracker,93
20260719_135044,Productivity,python.exe,Flow Tracker,4
20260719_135044,Productivity,python.exe,Score,6
20260719_135044,Pause,python.exe,Flow Tracker,4
20260719_135943,Pause,python.exe,Flow Tracker,4
20260719_135943,Productivity,python.exe,Flow Tracker,2
20260719_135943,Productivity,python.exe,Score,8
20260719_135943,Bio,python.exe,Flow Tracker,134
20260719_135943,Pause,python.exe,Flow Tracker,11
20260719_135943,Pause,pythonw.exe,Benutzer 1 - Anki,3
20260719_135943,Pause,chrome.exe,NotebookLM - Google Chrome,471
20260719_135943,Pause,chrome.exe,Neuer Tab - Google Chrome,140
20260719_135943,Pause,Spotify.exe,Mash - Style Is The Answer - A Deeper Groove Remix,127
20260719_135943,Pause,chrome.exe,Kurs: 151-0908-00L Bioengineering FS2026 | Moodle Course - Google Chrome,28
20260719_135943,Pause,chrome.exe,Ohne Titel,2
20260719_135943,Pause,chrome.exe,Gmail - Google Chrome,2
20260719_135943,Pause,chrome.exe,Posteingang (5) - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,4
20260719_135943,Pause,chrome.exe,"Re: Spreadsheet shared with you: ""WG Castings Rebhüsliweg"" - wgrebhuesliweg@gmail.com - Gmail - Google Chrome",109
20260719_135943,Pause,chrome.exe,Posteingang (4) - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,52
20260719_135943,Pause,chrome.exe,WG-Casting 17.7. - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,28
20260719_135943,Pause,chrome.exe,Markiert - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,41
20260719_135943,Pause,chrome.exe,wgzimmer.ch – Kontaktanfrage | Patty Toscano - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,3
20260719_135943,Pause,chrome.exe,wie vermehren sich aale - Google Suche - Google Chrome,118
20260719_135943,Pause,chrome.exe,Python Lerntracker mit Google Sheets - Google Gemini - Google Chrome,13
20260719_135943,Pause,chrome.exe,bermudas - Google Suche - Google Chrome,5
20260719_135943,Pause,chrome.exe,Google Maps - Google Chrome,1
20260719_135943,Pause,chrome.exe,bermudas - Google Maps - Google Chrome,10
20260719_135943,Pause,chrome.exe,bermudas insel - Google Maps - Google Chrome,28
20260719_135943,Pause,chrome.exe,"Bermuda Aquarium, Museum & Zoo - Google Maps - Google Chrome",5
20260719_135943,Pause,chrome.exe,4_Biosynthesis_Exercise.pdf - Google Chrome,18
20260719_135943,Pause,chrome.exe,Unbenannt - Google Chrome,2
20260719_135943,Pause,chrome.exe,Exam_Jan2024_Signaling.pdf - Google Chrome,323
20260719_135943,Pause,explorer.exe,Programmumschaltung,1
20260719_135943,Pause,chrome.exe,Diffusionszeit-Formel: Variablen und Bedeutung - Google Gemini - Google Chrome,15
20260719_142835,Pause,python.exe,Flow Tracker,11
20260719_142835,Pause,pythonw.exe,Benutzer 1 - Anki,3
20260719_142835,Pause,chrome.exe,NotebookLM - Google Chrome,471
20260719_142835,Pause,chrome.exe,Neuer Tab - Google Chrome,140
20260719_142835,Pause,Spotify.exe,Mash - Style Is The Answer - A Deeper Groove Remix,127
20260719_142835,Pause,chrome.exe,Kurs: 151-0908-00L Bioengineering FS2026 | Moodle Course - Google Chrome,28
20260719_142835,Pause,chrome.exe,Ohne Titel,2
20260719_142835,Pause,chrome.exe,Gmail - Google Chrome,2
20260719_142835,Pause,chrome.exe,Posteingang (5) - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,4
20260719_142835,Pause,chrome.exe,"Re: Spreadsheet shared with you: ""WG Castings Rebhüsliweg"" - wgrebhuesliweg@gmail.com - Gmail - Google Chrome",109
20260719_142835,Pause,chrome.exe,Posteingang (4) - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,52
20260719_142835,Pause,chrome.exe,WG-Casting 17.7. - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,28
20260719_142835,Pause,chrome.exe,Markiert - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,41
20260719_142835,Pause,chrome.exe,wgzimmer.ch – Kontaktanfrage | Patty Toscano - wgrebhuesliweg@gmail.com - Gmail - Google Chrome,3
20260719_142835,Pause,chrome.exe,wie vermehren sich aale - Google Suche - Google Chrome,118
20260719_142835,Pause,chrome.exe,Python Lerntracker mit Google Sheets - Google Gemini - Google Chrome,13
20260719_142835,Pause,chrome.exe,bermudas - Google Suche - Google Chrome,5
20260719_142835,Pause,chrome.exe,Google Maps - Google Chrome,1
20260719_142835,Pause,chrome.exe,bermudas - Google Maps - Google Chrome,10
20260719_142835,Pause,chrome.exe,bermudas insel - Google Maps - Google Chrome,28
20260719_142835,Pause,chrome.exe,"Bermuda Aquarium, Museum & Zoo - Google Maps - Google Chrome",5
20260719_142835,Pause,chrome.exe,4_Biosynthesis_Exercise.pdf - Google Chrome,18
20260719_142835,Pause,chrome.exe,Unbenannt - Google Chrome,2
20260719_142835,Pause,chrome.exe,Exam_Jan2024_Signaling.pdf - Google Chrome,323
20260719_142835,Pause,explorer.exe,Programmumschaltung,1
20260719_142835,Pause,chrome.exe,Diffusionszeit-Formel: Variablen und Bedeutung - Google Gemini - Google Chrome,15
20260719_142835,Productivity,python.exe,Flow Tracker,2
20260719_142835,Productivity,python.exe,Score,2
20260719_142835,Pause,python.exe,Flow Tracker,678
20260719_142835,Productivity,python.exe,Flow Tracker,6
20260719_142835,Productivity,pythonw.exe,Benutzer 1 - Anki,4
20260719_142835,Productivity,chrome.exe,NotebookLM - Google Chrome,1105
20260719_142835,Productivity,Spotify.exe,Spotify Premium,2
20260719_142835,Productivity,Spotify.exe,Kollektiv Turmstrasse - Luechtoorn,2
20260719_142835,Productivity,Spotify.exe,Aleksandir - Yamaha,3
20260719_142835,Productivity,pythonw.exe,Hinzufügen,333
20260719_142835,Productivity,pythonw.exe,Stapel wählen,12
20260719_142835,Productivity,SearchHost.exe,Suche,3
20260719_142835,Productivity,chrome.exe,google sheets werte zählen - Google Suche - Google Chrome,1
20260719_142835,Productivity,chrome.exe,Python Lerntracker mit Google Sheets - Google Gemini - Google Chrome,3
20260719_142835,Productivity,pythonw.exe,Kartenverwaltung (1 von 1 Karten ausgewählt),23
20260719_142835,Productivity,python.exe,Score,2
20260719_142835,Pause,python.exe,Flow Tracker,1732
20260719_142835,Productivity,python.exe,Flow Tracker,14
20260719_142835,Productivity,pythonw.exe,Hinzufügen,141
20260719_142835,Productivity,chrome.exe,NotebookLM - Google Chrome,372
20260719_142835,Productivity,chrome.exe,4_Biosynthesis_Exercise.pdf - Google Chrome,2
20260719_142835,Productivity,chrome.exe,Kurs: 151-0908-00L Bioengineering FS2026 | Moodle Course - Google Chrome,24
20260719_142835,Productivity,chrome.exe,Unbenannt - Google Chrome,2
20260719_142835,Productivity,chrome.exe,PowerPoint Presentation - Google Chrome,376
20260719_142835,Productivity,chrome.exe,Neuer Tab - Google Chrome,2
20260719_142835,Productivity,chrome.exe,moodle-app2.let.ethz.ch/pluginfile.php/2536208/mod_resource/content/1/Summary exercise 4_2026.pdf - Google Chrome,2
20260719_142835,Productivity,chrome.exe,moodle-app2.let.ethz.ch/pluginfile.php/2522594/mod_resource/content/1/Summary exercise 1_2026.pdf - Google Chrome,1
20260719_142835,Productivity,chrome.exe,PowerPoint-Präsentation - Google Chrome,567
20260719_142835,Productivity,explorer.exe,Ohne Titel,2
20260719_142835,Productivity,explorer.exe,Programmumschaltung,6
20260719_142835,Productivity,pythonw.exe,Benutzer 1 - Anki,1
20260719_142835,Productivity,python.exe,Score,3
20260719_142835,Pause,python.exe,Flow Tracker,5455
20260719_142835,Productivity,python.exe,Flow Tracker,9
20260719_142835,Productivity,pythonw.exe,Hinzufügen,6
20260719_142835,Productivity,pythonw.exe,Benutzer 1 - Anki,3927
20260719_142835,Productivity,chrome.exe,PowerPoint Presentation - Google Chrome,2
20260719_142835,Productivity,chrome.exe,Neuer Tab - Google Chrome,4
20260719_142835,Productivity,chrome.exe,solute und solvent keep apart - Google Suche - Google Chrome,41
20260719_142835,Productivity,Unbekannt,Desktop / Unbekannt,1
20260719_142835,Productivity,Taskmgr.exe,Task-Manager,31
20260719_142835,Productivity,Spotify.exe,Omeria - Camino,46
20260719_142835,Productivity,chrome.exe,Google Übersetzer - Google Chrome,28
20260719_142835,Productivity,pythonw.exe,Angezeigte Karte bearbeiten,220
20260719_142835,Productivity,chrome.exe,Diffusionszeit-Formel: Variablen und Bedeutung - Google Gemini - Google Chrome,110
20260719_142835,Productivity,Spotify.exe,Adama - Deep Circles,2
20260719_142835,Productivity,python.exe,Score,3
20260719_142835,Productivity,python.exe,Flow Tracker,9
20260719_142835,Productivity,pythonw.exe,Hinzufügen,6
20260719_142835,Productivity,pythonw.exe,Benutzer 1 - Anki,3927
20260719_142835,Productivity,chrome.exe,PowerPoint Presentation - Google Chrome,2
20260719_142835,Productivity,chrome.exe,Neuer Tab - Google Chrome,4
20260719_142835,Productivity,chrome.exe,solute und solvent keep apart - Google Suche - Google Chrome,41
20260719_142835,Productivity,Unbekannt,Desktop / Unbekannt,1
20260719_142835,Productivity,Taskmgr.exe,Task-Manager,31
20260719_142835,Productivity,Spotify.exe,Omeria - Camino,46
20260719_142835,Productivity,chrome.exe,Google Übersetzer - Google Chrome,28
20260719_142835,Productivity,pythonw.exe,Angezeigte Karte bearbeiten,220
20260719_142835,Productivity,chrome.exe,Diffusionszeit-Formel: Variablen und Bedeutung - Google Gemini - Google Chrome,110
20260719_142835,Productivity,Spotify.exe,Adama - Deep Circles,2
20260719_142835,Productivity,python.exe,Score,3
20260719_184807,Productivity,python.exe,Flow Tracker,3
20260719_184807,Productivity,python.exe,Score,3
20260719_184807,Productivity,python.exe,Flow Tracker,3
20260719_184807,Productivity,python.exe,Score,3
20260719_185111,Pause,python.exe,Flow Tracker,2
20260719_185111,Productivity,python.exe,Flow Tracker,3
20260719_185111,Productivity,python.exe,Score,2
20260719_185111,Pause,python.exe,Flow Tracker,2
20260719_185111,Pause,python.exe,Flow Tracker,2
20260719_185256,Productivity,python.exe,Flow Tracker,4
20260719_185256,Productivity,python.exe,Session Abschluss,5
20260719_185256,Pause,python.exe,Flow Tracker,4
20260719_185256,Productivity,python.exe,Flow Tracker,4
20260719_185256,Mittag Essen,python.exe,Flow Tracker,2
20260719_185256,Mittag Essen,python.exe,Flow Tracker,2
20260719_185625,Productivity,python.exe,Flow Tracker,9
20260719_185625,Productivity,Code.exe,main.py - Try 1 - Visual Studio Code,1
20260719_185625,Productivity,explorer.exe,Programmumschaltung,1
20260719_185625,Productivity,chrome.exe,Python Lern-Tracker mit GUI - Google Gemini - Google Chrome,56
20260719_185625,Pause,python.exe,Flow Tracker,2
20260719_185625,Productivity,python.exe,Flow Tracker,3
20260719_185625,Productivity,python.exe,Flow Tracker,3
20260719_185911,Bio,python.exe,Flow Tracker,1
20260719_185921,Bio,python.exe,Flow Tracker,1
20260719_185921,Bio,python.exe,Flow Tracker,1
20260719_190218,Productivity,python.exe,Flow Tracker,4
20260719_190218,Pause,python.exe,Flow Tracker,1
20260719_190218,Mittag Essen,python.exe,Flow Tracker,1
20260719_190218,Mittag Essen,python.exe,Flow Tracker,1
20260720_114738,Productivity,python.exe,Flow Tracker,4
20260720_114754,Productivity,python.exe,Flow Tracker,4
20260720_114754,Pause,python.exe,Flow Tracker,1
20260720_114754,Productivity,python.exe,Flow Tracker,90
20260720_114754,Productivity,explorer.exe,Program Manager,7
20260720_114754,Productivity,chrome.exe,Google Kalender - August 2026 - Google Chrome,7
20260720_114754,Productivity,Spotify.exe,Spotify Premium,7
20260720_114754,Productivity,Spotify.exe,DJ X - Hallo,11
20260720_114754,Productivity,Spotify.exe,Ion Miles - Jedes Jahr,20
20260720_114754,Productivity,Spotify.exe,Brainy - Mental Peak,9
20260720_114754,Productivity,chrome.exe,Neuer Tab - Google Chrome,11
20260720_114754,Productivity,chrome.exe,40 hz study music - Google Suche - Google Chrome,6
20260720_114754,Productivity,chrome.exe,youtube.com/watch?v=Z8ANihFXlgU - Google Chrome,1
20260720_114754,Productivity,chrome.exe,"[ 40Hz ] GAMMA Binaural Beats, Ambient Study Music for Focus and Concentration - YouTube - Google Chrome",6
20260720_114754,Productivity,explorer.exe,Ohne Titel,1
20260720_114754,Productivity,chrome.exe,"(19) [ 40Hz ] GAMMA Binaural Beats, Ambient Study Music for Focus and Concentration - YouTube - Google Chrome",61
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Belegungen bearbeiten - Google Chrome,2
20260720_114754,Productivity,chrome.exe,ductility - Google Suche - Google Chrome,3
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet.pdf - Google Chrome,6
20260720_114754,Productivity,chrome.exe,Materials - Gemini Notebook - Google Chrome,427
20260720_114754,Productivity,chrome.exe,Study guide for Materials for Mechanical Engineers 2025 final.pdf - Google Chrome,18
20260720_114754,Productivity,chrome.exe,Kurs: 327-3002-00L Materials for Mechanical Engineers FS2026 | Moodle Course - Google Chrome,38
20260720_114754,Productivity,chrome.exe,Google Sheets - Google Chrome,5
20260720_114754,Productivity,chrome.exe,Studium - Google Sheets - Google Chrome,60
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet - Online LaTeX Editor Overleaf - Google Chrome,203
20260720_114754,Productivity,chrome.exe,Error 500 (Serverfehler)!!1 - Google Chrome,2
20260720_114754,Productivity,chrome.exe,‎Google Gemini - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Google Gemini - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Keramikherstellung: Aufgabe und Zielkonflikt - Google Gemini - Google Chrome,1
20260720_114754,Productivity,chrome.exe,moodle-app2.let.ethz.ch/pluginfile.php/2469070/mod_resource/content/1/M_for_ME_19.pdf - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Microsoft Word - M@Work_Mat_Sel_Ex_2015.docx - Google Chrome,332
20260720_114754,Productivity,Unbekannt,Desktop / Unbekannt,3
20260720_114754,Productivity,LockApp.exe,Windows-Standardsperrbildschirm,1
20260720_114754,Productivity,python.exe,Session Abschluss,4
20260720_114754,Pause,python.exe,Flow Tracker,301
20260720_114754,Pause,Unbekannt,Desktop / Unbekannt,309
20260720_114754,Pause,LockApp.exe,Windows-Standardsperrbildschirm,2
20260720_114754,Productivity,python.exe,Flow Tracker,12
20260720_114754,Productivity,chrome.exe,Microsoft Word - M@Work_Mat_Sel_Ex_2015.docx - Google Chrome,977
20260720_114754,Productivity,chrome.exe,"(19) [ 40Hz ] GAMMA Binaural Beats, Ambient Study Music for Focus and Concentration - YouTube - Google Chrome",9
20260720_114754,Productivity,Spotify.exe,Spotify Premium,3
20260720_114754,Productivity,Spotify.exe,Klanglos - Acid Trip,4
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet.pdf - Google Chrome,6
20260720_114754,Productivity,chrome.exe,Materials - Gemini Notebook - Google Chrome,3
20260720_114754,Productivity,chrome.exe,Study guide for Materials for Mechanical Engineers 2025 final.pdf - Google Chrome,12
20260720_114754,Productivity,chrome.exe,Kurs: 327-3002-00L Materials for Mechanical Engineers FS2026 | Moodle Course - Google Chrome,32
20260720_114754,Productivity,chrome.exe,Log in to the site | Moodle Course - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Keramikherstellung: Aufgabe und Zielkonflikt - Google Gemini - Google Chrome,1
20260720_114754,Productivity,chrome.exe,nominellen Spannung - Google Suche - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet - Online LaTeX Editor Overleaf - Google Chrome,89
20260720_114754,Productivity,chrome.exe,Neuer Tab - Google Chrome,6
20260720_114754,Productivity,chrome.exe,Gmail - Google Chrome,2
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Ungültige Sitzung - Google Chrome,2
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Login - Google Chrome,1
20260720_114754,Productivity,chrome.exe,aai-logon.ethz.ch/idp/profile/SAML2/POST/SSO?execution=e1s2 - Google Chrome,1
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Willkommen - Google Chrome,2
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Immatrikulation - Google Chrome,2
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Belegungen bearbeiten - Google Chrome,17
20260720_114754,Productivity,chrome.exe,Vorlesungsverzeichnis - ETH Zürich - Google Chrome,20
20260720_114754,Productivity,chrome.exe,moodle-app2.let.ethz.ch/pluginfile.php/2469071/mod_resource/content/1/M%40Work_Mat_Sel_Ex_plus_sol copy.pdf - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Unit 5: Selecting Materials - Google Chrome,307
20260720_114754,Productivity,explorer.exe,Program Manager,1
20260720_114754,Productivity,python.exe,Session Abschluss,5
20260720_114754,Pause,python.exe,Flow Tracker,308
20260720_114754,Productivity,python.exe,Flow Tracker,14
20260720_114754,Productivity,explorer.exe,Program Manager,5
20260720_114754,Productivity,chrome.exe,Unit 5: Selecting Materials - Google Chrome,844
20260720_114754,Productivity,chrome.exe,Kurs: 327-3002-00L Materials for Mechanical Engineers FS2026 | Moodle Course - Google Chrome,4
20260720_114754,Productivity,chrome.exe,"(19) [ 40Hz ] GAMMA Binaural Beats, Ambient Study Music for Focus and Concentration - YouTube - Google Chrome",44
20260720_114754,Productivity,Spotify.exe,Brainy - Clear Mind,7
20260720_114754,Productivity,Spotify.exe,Dusty Kid - Pantagruel,3
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet - Online LaTeX Editor Overleaf - Google Chrome,339
20260720_114754,Productivity,chrome.exe,Keramikherstellung: Aufgabe und Zielkonflikt - Google Gemini - Google Chrome,107
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet.pdf - Google Chrome,19
20260720_114754,Productivity,chrome.exe,Materials - Gemini Notebook - Google Chrome,46
20260720_114754,Productivity,chrome.exe,Study guide for Materials for Mechanical Engineers 2025 final.pdf - Google Chrome,33
20260720_114754,Productivity,chrome.exe,Log in to the site | Moodle Course - Google Chrome,2
20260720_114754,Productivity,chrome.exe,Microsoft Word - M@Work_Mat_Sel_Ex_2015.docx - Google Chrome,15
20260720_114754,Productivity,chrome.exe,Speichern unter,1
20260720_114754,Productivity,chrome.exe,Öffnen,3
20260720_114754,Productivity,Spotify.exe,Imaginarium - Ultimate Purpose,10
20260720_114754,Productivity,ONENOTE.EXE,Stift-Symbolleiste,2
20260720_114754,Productivity,chrome.exe,Neuer Tab - Google Chrome,5
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Ungültige Sitzung - Google Chrome,2
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Login - Google Chrome,2
20260720_114754,Productivity,chrome.exe,Web Login Service - Loading Session Information - Google Chrome,1
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Willkommen - Google Chrome,4
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Immatrikulation - Google Chrome,19
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Studienüberblick - Google Chrome,12
20260720_114754,Productivity,chrome.exe,ETH Zürich - myStudies - Leistungsüberblick - Google Chrome,153
20260720_114754,Productivity,python.exe,Session Abschluss,6
20260720_114754,Pause,python.exe,Flow Tracker,303
20260720_114754,Pause,Unbekannt,Desktop / Unbekannt,307
20260720_114754,Pause,LockApp.exe,Windows-Standardsperrbildschirm,2
20260720_114754,Pause,explorer.exe,UnlockingWindow,1
20260720_114754,Productivity,python.exe,Flow Tracker,198
20260720_114754,Productivity,Code.exe,main.py - Try 1 - Visual Studio Code,1
20260720_114754,Productivity,explorer.exe,Programmumschaltung,1
20260720_114754,Productivity,explorer.exe,Program Manager,4
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet - Online LaTeX Editor Overleaf - Google Chrome,88
20260720_114754,Productivity,chrome.exe,Study guide for Materials for Mechanical Engineers 2025 final.pdf - Google Chrome,19
20260720_114754,Productivity,chrome.exe,Kurs: 327-3002-00L Materials for Mechanical Engineers FS2026 | Moodle Course - Google Chrome,27
20260720_114754,Productivity,chrome.exe,Unbenannt - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Exercises Ductility Materials for Engineers.pdf - Google Chrome,192
20260720_114754,Productivity,chrome.exe,Keramikherstellung: Aufgabe und Zielkonflikt - Google Gemini - Google Chrome,163
20260720_114754,Productivity,chrome.exe,Log in to the site | Moodle Course - Google Chrome,1
20260720_114754,Productivity,chrome.exe,nominellen Spannung - Google Suche - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Microsoft Word - M@Work_Mat_Sel_Ex_2015.docx - Google Chrome,3
20260720_114754,Productivity,chrome.exe,Neuer Tab - Google Chrome,1
20260720_114754,Productivity,chrome.exe,derive - Google Suche - Google Chrome,3
20260720_114754,Productivity,chrome.exe,Materials - Gemini Notebook - Google Chrome,38
20260720_114754,Productivity,chrome.exe,moodle-app2.let.ethz.ch/pluginfile.php/2469076/mod_resource/content/2/Materials for Engineers Ductility.pdf - Google Chrome,3
20260720_114754,Productivity,chrome.exe,Materials for Engineers Ductility.pdf - Google Chrome,7
20260720_114754,Productivity,chrome.exe,Speichern unter,1
20260720_114754,Productivity,chrome.exe,Gemini Notebook - Google Chrome,330
20260720_114754,Productivity,chrome.exe,Aktueller Downloadverlauf,2
20260720_114754,Productivity,SearchHost.exe,Suche,1
20260720_114754,Productivity,explorer.exe,Ohne Titel,14
20260720_114754,Productivity,pythonw.exe,Überprüfung läuft …,1
20260720_114754,Productivity,pythonw.exe,Benutzer 1 - Anki,240
20260720_114754,Productivity,python.exe,Session Abschluss,5
20260720_114754,Mittag Essen,python.exe,Flow Tracker,301
20260720_114754,Mittag Essen,Unbekannt,Desktop / Unbekannt,614
20260720_114754,Mittag Essen,LockApp.exe,Windows-Standardsperrbildschirm,1
20260720_114754,Productivity,python.exe,Flow Tracker,12
20260720_114754,Productivity,pythonw.exe,Benutzer 1 - Anki,13
20260720_114754,Productivity,chrome.exe,Keramikherstellung: Aufgabe und Zielkonflikt - Google Gemini - Google Chrome,246
20260720_114754,Productivity,pythonw.exe,Hinzufügen,320
20260720_114754,Productivity,pythonw.exe,Stapel wählen,7
20260720_114754,Productivity,chrome.exe,Neuer Tab - Google Chrome,5
20260720_114754,Productivity,chrome.exe,Google Übersetzer - Google Chrome,39
20260720_114754,Productivity,Spotify.exe,Spotify Premium,1
20260720_114754,Productivity,Spotify.exe,Mark Reeve - Metron,3
20260720_114754,Productivity,Spotify.exe,GRAViiTY - The Passenger,3
20260720_114754,Productivity,chrome.exe,Materials_Cheatsheet - Online LaTeX Editor Overleaf - Google Chrome,53
20260720_114754,Productivity,explorer.exe,Aktive Anwendungen,1
20260720_114754,Productivity,explorer.exe,Programmumschaltung,3
20260720_114754,Productivity,chrome.exe,Gemini Notebook - Google Chrome,440
20260720_114754,Productivity,chrome.exe,Study guide for Materials for Mechanical Engineers 2025 final.pdf - Google Chrome,33
20260720_114754,Productivity,chrome.exe,Exercises Ductility Materials for Engineers.pdf - Google Chrome,6
20260720_114754,Productivity,chrome.exe,Kurs: 327-3002-00L Materials for Mechanical Engineers FS2026 | Moodle Course - Google Chrome,9
20260720_114754,Productivity,chrome.exe,Unbenannt - Google Chrome,1
20260720_114754,Productivity,chrome.exe,moodle-app2.let.ethz.ch/pluginfile.php/2469076/mod_resource/content/2/Materials for Engineers Ductility.pdf - Google Chrome,1
20260720_114754,Productivity,chrome.exe,Materials for Engineers Ductility.pdf - Google Chrome,202
20260720_114754,Productivity,chrome.exe,327-3002-00L 2026S: Lecturers | Moodle Course - Google Chrome,11
20260720_114754,Productivity,chrome.exe,Abschnitt: Allgemeines | 327-3002-00L Materials for Mechanical Engineers FS2026 | Moodle Course - Google Chrome,6
20260720_114754,Productivity,chrome.exe,DMAVT Lecture Plan 2026 - Google Chrome,2
20260720_114754,Productivity,chrome.exe,Ankündigungen | Moodle Course - Google Chrome,81
20260720_114754,Productivity,python.exe,Session Abschluss,5
